Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
kp1_simplex.50.fq.seed4.ngs	4	4	4	4	3	3	5658505	5658505	5658505	5658505	5648445	5648445	4	5324902	5658505	5406825	57.15	57.50	5324902	5324902	5324902	5324902	5021265.7	5254998.5	1	1	1	1	1	1	5324902	0	0	0	1	2 + 1 part	328236	98.486	1.001	0.00	0.04	0.66	5324902	5330269	5324902	5324902	5324902	5324902	5010968.3	5244221.7	1	1	1	1
kp1_simplex.50.fq.seed4.ont	4	4	4	4	3	3	5658429	5658429	5658429	5658429	5648368	5648368	4	5324828	5658429	5406825	57.15	57.50	5324828	5324828	5324828	5324828	5021193.7	5254852.6	1	1	1	1	1	1	5324828	0	0	0	1	2 + 1 part	328234	98.486	1.001	0.00	0.38	0.98	5324828	5330195	5324828	5324828	5324828	5324828	5010896.3	5244076.0	1	1	1	1
kp1_simplex.50.fq.seed5.ngs	5	5	4	4	3	3	5661128	5661128	5658092	5658092	5648032	5648032	5	5324482	5661128	5406825	57.14	57.50	5324482	5324482	5324482	5324482	5018151.1	5254173.3	1	1	1	1	1	1	5324482	1	0	0	1	3 + 2 part	332279	98.485	1.001	0.00	0.04	0.60	5323482	5328849	5323482	5323482	5323482	5323482	5005975.6	5241425.1	1	1	1	1
kp1_simplex.50.fq.seed5.ont	5	5	4	4	3	3	5661411	5661411	5658375	5658375	5648317	5648317	5	5324781	5661411	5406825	57.14	57.50	5324781	5324781	5324781	5324781	5018461.9	5254761.4	1	1	1	1	1	1	5324781	1	0	0	1	3 + 2 part	332622	98.485	1.001	0.00	0.62	0.90	5323422	5328789	5323422	5323422	5323422	5323422	5005612.5	5241307.0	1	1	1	1
kp1_simplex.60.fq.seed1.ngs	4	4	4	4	3	3	5658487	5658487	5658487	5658487	5648427	5648427	4	5324882	5658487	5406825	57.15	57.50	5324882	5324882	5324882	5324882	5021244.1	5254959.2	1	1	1	1	1	1	5324882	0	0	0	1	2 + 1 part	328238	98.511	1.001	0.00	0.04	0.54	5324882	5330249	5324882	5324882	5324882	5324882	5010946.6	5244182.3	1	1	1	1
kp1_simplex.60.fq.seed1.ont	5	5	5	4	3	3	5667616	5667616	5667616	5658422	5648362	5648362	5	5324828	5667616	5406825	57.13	57.50	5324828	5324828	5324828	5324828	5013069.0	5254867.7	1	1	1	1	1	1	5324828	0	0	0	1	3 + 1 part	337421	98.511	1.001	0.00	0.32	0.81	5324828	5330195	5324828	5324828	5324828	5324828	5002773.8	5244076.0	1	1	1	1
kp1_simplex.60.fq.seed2.ngs	4	4	4	4	3	3	5658494	5658494	5658494	5658494	5648434	5648434	4	5324884	5658494	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5021242.0	5254963.4	1	1	1	1	1	1	5324884	0	0	0	1	2 + 1 part	328243	98.486	1.001	0.00	0.02	0.58	5324883	5330250	5324883	5324883	5324883	5324883	5010942.3	5244184.3	1	1	1	1
kp1_simplex.60.fq.seed2.ont	4	4	4	4	3	3	5658422	5658422	5658422	5658422	5648362	5648362	4	5324824	5658422	5406825	57.15	57.50	5324824	5324824	5324824	5324824	5021192.3	5254844.6	1	1	1	1	1	1	5324824	0	0	0	1	2 + 1 part	328231	98.486	1.001	0.00	0.28	0.99	5324823	5330190	5324823	5324823	5324823	5324823	5010893.1	5244066.1	1	1	1	1
kp1_simplex.60.fq.seed3.ngs	4	4	4	4	3	3	5658489	5658489	5658489	5658489	5648429	5648429	4	5324882	5658489	5406825	57.15	57.50	5324882	5324882	5324882	5324882	5021242.4	5254959.3	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328238	98.486	1.001	0.00	0.08	0.54	5324882	5330251	5324882	5324882	5324882	5324882	5010944.7	5244182.2	1	1	1	1
kp1_simplex.60.fq.seed3.ont	4	4	4	4	3	3	5658420	5658420	5658420	5658420	5648360	5648360	4	5324823	5658420	5406825	57.15	57.50	5324823	5324823	5324823	5324823	5021192.1	5254842.5	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328228	98.486	1.001	0.00	0.47	0.98	5324823	5330192	5324823	5324823	5324823	5324823	5010894.8	5244066.0	1	1	1	1
kp1_simplex.60.fq.seed4.ngs	4	4	4	4	3	3	5658490	5658490	5658490	5658490	5648430	5648430	4	5324887	5658490	5406825	57.15	57.50	5324887	5324887	5324887	5324887	5021250.8	5254969.0	1	1	1	1	1	1	5324887	0	0	0	1	2 + 1 part	328236	98.511	1.001	0.00	0.08	0.56	5324887	5330254	5324887	5324887	5324887	5324887	5010953.4	5244192.2	1	1	1	1
kp1_simplex.60.fq.seed4.ont	4	4	4	4	3	3	5658426	5658426	5658426	5658426	5648366	5648366	4	5324828	5658426	5406825	57.15	57.50	5324828	5324828	5324828	5324828	5021196.2	5254852.4	1	1	1	1	1	1	5324828	0	0	0	1	2 + 1 part	328231	98.511	1.001	0.00	0.28	0.86	5324828	5330195	5324828	5324828	5324828	5324828	5010899.0	5244076.0	1	1	1	1
kp1_simplex.60.fq.seed5.ngs	4	4	4	4	3	3	5658500	5658500	5658500	5658500	5648440	5648440	4	5324869	5658500	5406825	57.15	57.50	5324869	5324869	5324869	5324869	5021209.2	5254934.7	1	1	1	1	1	1	5324869	0	0	0	1	2 + 1 part	328264	98.510	1.001	0.00	0.09	0.54	5324869	5330236	5324869	5324869	5324869	5324869	5010910.6	5244156.7	1	1	1	1
kp1_simplex.60.fq.seed5.ont	5	5	5	5	3	3	5668567	5668567	5668567	5668567	5648375	5648375	5	5324815	5668567	5406825	57.11	57.50	5324815	5324815	5324815	5324815	5012207.9	5254846.7	1	1	1	1	1	1	5324815	0	0	0	1	3 + 1 part	338385	98.510	1.001	0.00	0.60	0.88	5324815	5330182	5324815	5324815	5324815	5324815	5001910.1	5244050.4	1	1	1	1
kp1_simplex.70.fq.seed1.ngs	5	5	5	4	3	3	5664069	5664069	5664069	5658491	5648431	5648431	5	5324888	5664069	5406825	57.14	57.50	5324888	5324888	5324888	5324888	5016312.4	5254976.7	1	1	1	1	1	1	5324888	0	0	0	1	3 + 1 part	333814	98.511	1.001	0.00	0.04	0.58	5324888	5330255	5324888	5324888	5324888	5324888	5006019.5	5244194.2	1	1	1	1
kp1_simplex.70.fq.seed1.ont	5	5	5	4	3	3	5664002	5664002	5664002	5658424	5648364	5648364	5	5324828	5664002	5406825	57.14	57.50	5324828	5324828	5324828	5324828	5016258.4	5254858.0	1	1	1	1	1	1	5324828	0	0	0	1	3 + 1 part	333807	98.511	1.001	0.00	0.36	0.86	5324828	5330195	5324828	5324828	5324828	5324828	5005965.9	5244076.0	1	1	1	1
kp1_simplex.70.fq.seed2.ngs	4	4	4	4	3	3	5658482	5658482	5658482	5658482	5648422	5648422	4	5324873	5658482	5406825	57.15	57.50	5324873	5324873	5324873	5324873	5021231.8	5254941.7	1	1	1	1	1	1	5324873	0	0	0	1	2 + 1 part	328242	98.511	1.001	0.00	0.04	0.43	5324871	5330238	5324871	5324871	5324871	5324871	5010930.3	5244160.7	1	1	1	1
kp1_simplex.70.fq.seed2.ont	5	5	5	5	3	3	5676327	5676327	5676327	5676327	5648360	5648360	5	5324820	5676327	5406825	57.10	57.50	5324820	5324820	5324820	5324820	5005402.9	5254896.1	1	1	1	1	1	1	5324820	0	0	0	1	3 + 1 part	346140	98.511	1.001	0.00	0.39	0.96	5324818	5330185	5324818	5324818	5324818	5324818	4995077.7	5244056.3	1	1	1	1
kp1_simplex.70.fq.seed3.ngs	4	4	4	4	3	3	5658486	5658486	5658486	5658486	5648426	5648426	4	5324882	5658486	5406825	57.15	57.50	5324882	5324882	5324882	5324882	5021245.0	5254959.2	1	1	1	1	1	1	5324882	0	0	0	1	2 + 1 part	328237	98.511	1.001	0.00	0.04	0.53	5324882	5330249	5324882	5324882	5324882	5324882	5010947.5	5244182.3	1	1	1	1
kp1_simplex.70.fq.seed3.ont	4	4	4	4	3	3	5658427	5658427	5658427	5658427	5648367	5648367	4	5324829	5658427	5406825	57.15	57.50	5324829	5324829	5324829	5324829	5021197.3	5254854.4	1	1	1	1	1	1	5324829	0	0	0	1	2 + 1 part	328231	98.511	1.001	0.00	0.41	0.83	5324829	5330196	5324829	5324829	5324829	5324829	5010900.0	5244077.9	1	1	1	1
kp1_simplex.70.fq.seed4.ngs	4	4	4	4	3	3	5658496	5658496	5658496	5658496	5648436	5648436	4	5324881	5658496	5406825	57.15	57.50	5324881	5324881	5324881	5324881	5021234.7	5254957.7	1	1	1	1	1	1	5324881	0	0	0	1	2 + 1 part	328248	98.511	1.001	0.00	0.04	0.47	5324881	5330248	5324881	5324881	5324881	5324881	5010936.7	5244180.4	1	1	1	1
kp1_simplex.70.fq.seed4.ont	4	4	4	4	3	3	5658438	5658438	5658438	5658438	5648378	5648378	4	5324833	5658438	5406825	57.15	57.50	5324833	5324833	5324833	5324833	5021195.2	5254862.5	1	1	1	1	1	1	5324833	0	0	0	1	2 + 1 part	328238	98.511	1.001	0.00	0.30	0.79	5324833	5330200	5324833	5324833	5324833	5324833	5010897.8	5244085.8	1	1	1	1
kp1_simplex.70.fq.seed5.ngs	4	4	4	4	3	3	5658491	5658491	5658491	5658491	5648431	5648431	4	5324889	5658491	5406825	57.15	57.50	5324889	5324889	5324889	5324889	5021253.6	5254972.8	1	1	1	1	1	1	5324889	0	0	0	1	2 + 1 part	328235	98.511	1.001	0.00	0.04	0.66	5324889	5330256	5324889	5324889	5324889	5324889	5010956.2	5244196.1	1	1	1	1
kp1_simplex.70.fq.seed5.ont	4	4	4	4	3	3	5658425	5658425	5658425	5658425	5648366	5648366	4	5324829	5658425	5406825	57.15	57.50	5324829	5324829	5324829	5324829	5021198.9	5254854.3	1	1	1	1	1	1	5324829	0	0	0	1	2 + 1 part	328229	98.511	1.001	0.00	0.51	0.86	5324829	5330196	5324829	5324829	5324829	5324829	5010901.8	5244077.9	1	1	1	1
kp1_simplex.80.fq.seed1.ngs	4	4	4	3	3	3	5656328	5656328	5656328	5648428	5648428	5648428	4	5324884	5656328	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5023157.7	5254956.0	1	1	1	1	1	1	5324884	0	0	0	1	2 + 1 part	326077	98.511	1.001	0.00	0.04	0.58	5324884	5330251	5324884	5324884	5324884	5324884	5012863.0	5244186.3	1	1	1	1
kp1_simplex.80.fq.seed1.ont	6	6	6	4	3	3	5688051	5688051	5688051	5670957	5648360	5648360	6	5324825	5688051	5406825	57.06	57.50	5324825	5324825	5324825	5324825	4995136.5	5254949.3	1	1	1	1	1	1	5324825	0	0	0	1	4 + 1 part	357859	98.511	1.001	0.00	0.36	0.90	5324825	5330192	5324825	5324825	5324825	5324825	4984795.2	5244070.1	1	1	1	1
kp1_simplex.80.fq.seed2.ngs	4	4	4	4	3	3	5658488	5658488	5658488	5658488	5648428	5648428	4	5324885	5658488	5406825	57.15	57.50	5324885	5324885	5324885	5324885	5021248.9	5254965.1	1	1	1	1	1	1	5324885	0	0	0	1	2 + 1 part	328236	98.511	1.001	0.00	0.04	0.56	5324885	5330252	5324885	5324885	5324885	5324885	5010951.4	5244188.3	1	1	1	1
kp1_simplex.80.fq.seed2.ont	5	5	5	5	3	3	5676329	5676329	5676329	5676329	5648362	5648362	5	5324825	5676329	5406825	57.10	57.50	5324825	5324825	5324825	5324825	5005410.3	5254905.7	1	1	1	1	1	1	5324825	0	0	0	1	3 + 1 part	346137	98.511	1.001	0.00	0.34	0.92	5324825	5330192	5324825	5324825	5324825	5324825	4995089.1	5244070.1	1	1	1	1
kp1_simplex.80.fq.seed3.ngs	4	4	4	4	3	3	5659219	5659219	5659219	5659219	5649159	5649159	4	5325619	5659219	5406825	57.15	57.50	5325619	5325619	5325619	5325619	5021981.4	5256410.7	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328233	98.486	1.001	0.02	0.04	0.58	5324752	5330119	5324752	5324752	5324752	5324752	5010053.8	5243926.3	1	1	1	1
kp1_simplex.80.fq.seed3.ont	4	4	4	4	3	3	5659158	5659158	5659158	5659158	5649097	5649097	4	5325563	5659158	5406825	57.15	57.50	5325563	5325563	5325563	5325563	5021929.8	5256300.0	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328228	98.486	1.001	0.00	0.34	0.86	5324696	5330063	5324696	5324696	5324696	5324696	5010002.4	5243816.0	1	1	1	1
kp1_simplex.80.fq.seed4.ngs	4	4	4	4	3	3	5658490	5658490	5658490	5658490	5648430	5648430	4	5324879	5658490	5406825	57.15	57.50	5324879	5324879	5324879	5324879	5021236.2	5254953.6	1	1	1	1	1	1	5324879	0	0	0	1	2 + 1 part	328244	98.511	1.001	0.00	0.04	0.47	5324879	5330246	5324879	5324879	5324879	5324879	5010938.3	5244176.4	1	1	1	1
kp1_simplex.80.fq.seed4.ont	5	5	4	4	3	3	5662570	5662570	5658433	5658433	5648373	5648373	5	5324834	5662570	5406825	57.14	57.50	5324834	5324834	5324834	5324834	5017536.0	5254867.5	1	1	1	1	1	1	5324834	0	0	0	1	3 + 1 part	332369	98.511	1.001	0.00	0.26	0.79	5324834	5330201	5324834	5324834	5324834	5324834	5007243.2	5244087.8	1	1	1	1
kp1_simplex.80.fq.seed5.ngs	4	4	4	4	3	3	5658488	5658488	5658488	5658488	5648428	5648428	4	5324884	5658488	5406825	57.15	57.50	5324884	5324884	5324884	5324884	5021247.0	5254963.1	1	1	1	1	1	1	5324884	0	0	0	1	2 + 1 part	328237	98.511	1.001	0.00	0.04	0.54	5324884	5330251	5324884	5324884	5324884	5324884	5010949.5	5244186.3	1	1	1	1
kp1_simplex.80.fq.seed5.ont	4	4	4	4	3	3	5658432	5658432	5658432	5658432	5648372	5648372	4	5324836	5658432	5406825	57.15	57.50	5324836	5324836	5324836	5324836	5021205.9	5254868.1	1	1	1	1	1	1	5324836	0	0	0	1	2 + 1 part	328229	98.511	1.001	0.00	0.43	0.79	5324836	5330203	5324836	5324836	5324836	5324836	5010908.7	5244091.7	1	1	1	1
kp1_simplex.90.fq.seed1.ngs	4	4	4	4	3	3	5658494	5658494	5658494	5658494	5648434	5648434	4	5324880	5658494	5406825	57.15	57.50	5324880	5324880	5324880	5324880	5021234.5	5254955.6	1	1	1	1	1	1	5324880	0	0	0	1	2 + 1 part	328247	98.511	1.001	0.00	0.04	0.47	5324880	5330247	5324880	5324880	5324880	5324880	5010936.6	5244178.4	1	1	1	1
kp1_simplex.90.fq.seed1.ont	5	5	5	5	3	3	5681033	5681033	5681033	5681033	5648376	5648376	5	5324828	5681033	5406825	57.08	57.50	5324828	5324828	5324828	5324828	5001305.2	5254947.2	1	1	1	1	1	1	5324828	0	0	0	1	3 + 1 part	350838	98.511	1.001	0.00	0.36	0.84	5324828	5330195	5324828	5324828	5324828	5324828	4990958.7	5244076.0	1	1	1	1
kp1_simplex.90.fq.seed2.ngs	4	4	4	4	3	3	5658492	5658492	5658492	5658492	5648432	5648432	4	5324883	5658492	5406825	57.15	57.50	5324883	5324883	5324883	5324883	5021241.8	5254961.4	1	1	1	1	0	0	0	0	0	0	1	2 + 1 part	328242	98.486	1.001	0.00	0.06	0.64	5324883	5330250	5324883	5324883	5324883	5324883	5010944.1	5244184.3	1	1	1	1
kp1_simplex.90.fq.seed2.ont	5	5	5	5	3	3	5676330	5676330	5676330	5676330	5648363	5648363	5	5324827	5676330	5406825	57.10	57.50	5324827	5324827	5324827	5324827	5005413.1	5254909.6	1	1	1	1	0	0	0	0	0	0	1	3 + 1 part	346136	98.486	1.001	0.00	0.32	0.88	5324827	5330194	5324827	5324827	5324827	5324827	4995092.0	5244074.0	1	1	1	1
kp1_simplex.90.fq.seed3.ngs	4	4	4	4	3	3	5658494	5658494	5658494	5658494	5648434	5648434	4	5324889	5658494	5406825	57.15	57.50	5324889	5324889	5324889	5324889	5021251.1	5254973.0	1	1	1	1	1	1	5324889	0	0	0	1	2 + 1 part	328238	98.511	1.001	0.00	0.08	0.62	5324889	5330256	5324889	5324889	5324889	5324889	5010953.6	5244196.1	1	1	1	1
kp1_simplex.90.fq.seed3.ont	4	4	4	4	3	3	5658428	5658428	5658428	5658428	5648368	5648368	4	5324830	5658428	5406825	57.15	57.50	5324830	5324830	5324830	5324830	5021198.2	5254856.4	1	1	1	1	1	1	5324830	0	0	0	1	2 + 1 part	328231	98.511	1.001	0.00	0.26	0.75	5324830	5330197	5324830	5324830	5324830	5324830	5010901.0	5244079.9	1	1	1	1
kp1_simplex.90.fq.seed4.ngs	4	4	4	4	3	3	5658493	5658493	5658493	5658493	5648433	5648433	4	5324886	5658493	5406825	57.15	57.50	5324886	5324886	5324886	5324886	5021246.4	5254967.1	1	1	1	1	1	1	5324886	0	0	0	1	2 + 1 part	328240	98.486	1.001	0.00	0.02	0.68	5324886	5330253	5324886	5324886	5324886	5324886	5010948.8	5244190.2	1	1	1	1
kp1_simplex.90.fq.seed4.ont	5	5	4	4	3	3	5662547	5662547	5658415	5658415	5648355	5648355	5	5324820	5662547	5406825	57.14	57.50	5324820	5324820	5324820	5324820	5017529.8	5254839.6	1	1	1	1	1	1	5324820	0	0	0	1	3 + 1 part	332360	98.486	1.001	0.00	0.23	1.07	5324820	5330187	5324820	5324820	5324820	5324820	5007237.2	5244060.2	1	1	1	1
kp1_simplex.90.fq.seed5.ngs	4	4	4	4	3	3	5658491	5658491	5658491	5658491	5648431	5648431	4	5324885	5658491	5406825	57.15	57.50	5324885	5324885	5324885	5324885	5021246.3	5254965.1	1	1	1	1	1	1	5324885	0	0	0	1	2 + 1 part	328239	98.511	1.001	0.00	0.04	0.58	5324885	5330252	5324885	5324885	5324885	5324885	5010948.7	5244188.3	1	1	1	1
kp1_simplex.90.fq.seed5.ont	5	5	5	4	3	3	5664908	5664908	5664908	5658432	5648373	5648373	5	5324835	5664908	5406825	57.13	57.50	5324835	5324835	5324835	5324835	5015471.4	5254874.0	1	1	1	1	1	1	5324835	0	0	0	1	3 + 1 part	334706	98.511	1.001	0.00	0.41	0.77	5324835	5330202	5324835	5324835	5324835	5324835	5005178.5	5244089.8	1	1	1	1
